RowID,OrderID,OrderDate,ShipDate,ShipMode,CustomerID,CustomerName,Segment,Country,City,State,PostalCode,Region,ProductID,Category,SubCategory,ProductName,DiscountUnitPrice,Sales,Quantity,Discount,Profit,ProductCost,TotalCost,DiscountValue,OriginalSaleValue,CataloguePrice,SupplierPrice,Sex
5628,CA-2017-148810,2017-06-26,2017-07-01,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Miami,Florida,33180,South,OFF-LA-10004689,Office Supplies,Labels,Avery 512,2.312,1387.0,6,0.2,468.0,1.5317,9.1902,2.7744,16.6464,288.0,153.0,M
5629,CA-2017-148810,2017-06-26,2017-07-01,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Miami,Florida,33180,South,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,91.184,27355.0,3,0.2,-1367.0,95.7432,287.2296,54.7104,328.2624,11398.0,9574.0,M
5630,US-2016-146066,2016-08-21,2016-08-23,Second Class,RB-19465,Rick Bensley,Home Office,United States,Philadelphia,Pennsylvania,19143,East,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",90.588,81529.0,9,0.4,-33970.0,128.333,1154.997,326.1168,1141.4088,15098.0,12833.0,M
5631,CA-2014-127614,2014-02-11,2014-02-15,Standard Class,NF-18385,Natalie Fritzler,Consumer,United States,Chesapeake,Virginia,23320,South,TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,78.15,23445.0,3,0.0,10315.0,43.764,131.292,0.0,234.45,7814.0,4376.0,F
5632,CA-2014-127614,2014-02-11,2014-02-15,Standard Class,NF-18385,Natalie Fritzler,Consumer,United States,Chesapeake,Virginia,23320,South,FUR-TA-10003715,Furniture,Tables,Hon 2111 Invitation Series Corner Table,209.37,125622.0,6,0.0,7537.0,196.8078,1180.8468,0.0,1256.22,20937.0,19680.0,F
5633,CA-2014-127614,2014-02-11,2014-02-15,Standard Class,NF-18385,Natalie Fritzler,Consumer,United States,Chesapeake,Virginia,23320,South,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,8.73,1746.0,2,0.0,820.0,4.6269,9.2538,0.0,17.46,873.0,462.0,F
5634,CA-2016-101742,2016-09-23,2016-09-28,Second Class,CR-12580,Clay Rozendal,Home Office,United States,New York City,New York,10009,East,OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack,1.504,1052.0,7,0.2,368.0,0.9776,6.8432,2.1056,12.6336,188.0,97.0,M
5635,CA-2015-134943,2015-12-05,2015-12-06,First Class,SU-20665,Stephanie Ulpright,Home Office,United States,Ann Arbor,Michigan,48104,Central,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,30.56,15280.0,5,0.0,7640.0,15.28,76.4,0.0,152.8,3056.0,1528.0,F
5636,CA-2017-123022,2017-09-03,2017-09-08,Standard Class,SC-20050,Sample Company A,Home Office,United States,La Mesa,California,91941,West,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",16.512,8256.0,5,0.2,2889.0,10.7328,53.664,16.512,99.072,2064.0,1073.0,M
5637,CA-2017-123022,2017-09-03,2017-09-08,Standard Class,SC-20050,Sample Company A,Home Office,United States,La Mesa,California,91941,West,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,94.99,28497.0,3,0.0,8549.0,66.493,199.479,0.0,284.97,9499.0,6649.0,M
5638,CA-2017-113208,2017-03-26,2017-04-02,Standard Class,ML-18040,Michelle Lonsdale,Corporate,United States,Dearborn,Michigan,48126,Central,FUR-FU-10004245,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",20.28,6084.0,3,0.0,2311.0,12.5736,37.7208,0.0,60.84,2028.0,1257.0,F
5639,CA-2014-154893,2014-12-21,2014-12-27,Standard Class,GM-14440,Gary McGarr,Consumer,United States,San Diego,California,92024,West,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,220.96,132576.0,6,0.2,14914.0,196.102,1176.612,265.152,1590.912,27620.0,19610.0,M
5640,CA-2014-154893,2014-12-21,2014-12-27,Standard Class,GM-14440,Gary McGarr,Consumer,United States,San Diego,California,92024,West,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,190.72,57216.0,3,0.2,3576.0,178.8,536.4,114.432,686.592,23839.0,17880.0,M
5641,CA-2014-147900,2014-09-23,2014-09-28,Standard Class,JK-15640,Jim Kriz,Home Office,United States,Lakewood,Ohio,44107,East,OFF-PA-10003063,Office Supplies,Paper,EcoTones Memo Sheets,3.2,2880.0,9,0.2,1008.0,2.08,18.72,5.76,34.56,400.0,208.0,M
5642,CA-2017-106355,2017-04-02,2017-04-05,First Class,AT-10435,Alyssa Tate,Home Office,United States,Meriden,Connecticut,6450,East,OFF-AR-10000246,Office Supplies,Art,Newell 318,2.78,1112.0,4,0.0,289.0,2.0572,8.2288,0.0,11.12,278.0,205.0,F
5643,CA-2016-127985,2016-04-01,2016-04-05,Second Class,DB-12910,Daniel Byrd,Home Office,United States,Columbus,Georgia,31907,South,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection,1.76,704.0,4,0.0,309.0,0.9856,3.9424,0.0,7.04,176.0,98.0,M
5644,CA-2015-166604,2015-05-15,2015-05-20,Second Class,AH-10690,Anna Häberlin,Corporate,United States,Roswell,Georgia,30076,South,OFF-EN-10004147,Office Supplies,Envelopes,Wausau Papers Astrobrights Colored Envelopes,5.98,1794.0,3,0.0,879.0,3.0498,9.1494,0.0,17.94,598.0,304.0,F
5645,CA-2017-120719,2017-03-23,2017-03-26,First Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Seattle,Washington,98105,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",6.952,3476.0,5,0.2,1129.0,4.6926,23.463,6.952,41.712,869.0,469.0,M
5646,CA-2017-127117,2017-04-14,2017-04-19,Standard Class,HM-14860,Harry Marie,Corporate,United States,Morristown,New Jersey,7960,East,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,14.89,7445.0,5,0.0,2010.0,10.8697,54.3485,0.0,74.45,1489.0,1086.0,M
5647,CA-2015-104241,2015-01-04,2015-01-09,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Alexandria,Virginia,22304,South,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,13.73,19222.0,14,0.0,6919.0,8.7872,123.0208,0.0,192.22,1373.0,878.0,M
5648,CA-2017-168179,2017-11-02,2017-11-07,Standard Class,JB-16000,Joy Bell-,Consumer,United States,Salt Lake City,Utah,84106,West,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,6.48,1944.0,3,0.0,933.0,3.3696,10.1088,0.0,19.44,648.0,336.0,F
5649,CA-2017-142342,2017-07-17,2017-07-19,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,California,92307,West,OFF-PA-10004609,Office Supplies,Paper,Xerox 221,6.48,3240.0,5,0.0,1555.0,3.3696,16.848,0.0,32.4,648.0,336.0,M
5650,CA-2017-142342,2017-07-17,2017-07-19,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,California,92307,West,OFF-EN-10002592,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",11.58,5790.0,5,0.0,2895.0,5.79,28.95,0.0,57.9,1158.0,579.0,M
5651,CA-2017-142342,2017-07-17,2017-07-19,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,California,92307,West,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,5.28,1056.0,2,0.0,0.0,5.28,10.56,0.0,10.56,528.0,528.0,M
5652,CA-2017-142342,2017-07-17,2017-07-19,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,California,92307,West,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",238.833,119416.0,5,0.15,21073.0,196.686,983.43,179.12475,1373.28975,28098.0,19668.0,M
5653,CA-2017-109099,2017-10-06,2017-10-11,Standard Class,MM-18280,Muhammed MacIntyre,Corporate,United States,New York City,New York,10009,East,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,40.99,4099.0,1,0.0,2008.0,20.9049,20.9049,0.0,40.99,4099.0,2090.0,M
5654,US-2014-134187,2014-11-04,2014-11-11,Standard Class,TH-21235,Tiffany House,Corporate,United States,Long Beach,California,90805,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,2.94,294.0,1,0.0,79.0,2.1462,2.1462,0.0,2.94,294.0,214.0,F
5655,CA-2016-145261,2016-12-18,2016-12-21,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,97301,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,11.31,4524.0,4,0.7,-3016.0,18.85,75.4,31.668,76.908,3769.0,1885.0,M
5656,CA-2016-145261,2016-12-18,2016-12-21,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,97301,West,OFF-AR-10004078,Office Supplies,Art,Newell 312,4.672,1868.0,4,0.2,233.0,4.088,16.352,3.7376,22.4256,583.0,408.0,M
5657,CA-2016-145261,2016-12-18,2016-12-21,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,97301,West,OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",5.824,1164.0,2,0.2,378.0,3.9312,7.8624,2.3296,13.9776,727.0,393.0,M
5658,CA-2016-145261,2016-12-18,2016-12-21,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,97301,West,TEC-AC-10000991,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,37.592,11277.0,3,0.2,-845.0,40.4114,121.2342,22.5552,135.3312,4698.0,4041.0,M
5659,CA-2016-145261,2016-12-18,2016-12-21,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,97301,West,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",75.49,37745.0,5,0.5,-26421.0,128.333,641.665,188.725,566.175,15097.0,12833.0,M
5660,CA-2016-145261,2016-12-18,2016-12-21,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,97301,West,OFF-LA-10000407,Office Supplies,Labels,Avery White Multi-Purpose Labels,3.984,1593.0,4,0.2,517.0,2.6892,10.7568,3.1872,19.1232,497.0,268.0,M
5661,CA-2016-145261,2016-12-18,2016-12-21,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,97301,West,TEC-PH-10004833,Technology,Phones,Macally Suction Cup Mount,9.56,2868.0,3,0.2,-717.0,11.95,35.85,5.736,34.416,1195.0,1195.0,M
5662,CA-2016-108875,2016-09-24,2016-10-01,Standard Class,CL-12700,Craig Leslie,Home Office,United States,Aurora,Colorado,80013,West,FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,10.72,2144.0,2,0.2,750.0,6.968,13.936,4.288,25.728,1340.0,696.0,M
5663,CA-2016-108875,2016-09-24,2016-10-01,Standard Class,CL-12700,Craig Leslie,Home Office,United States,Aurora,Colorado,80013,West,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,56.784,51105.0,9,0.2,-9582.0,67.431,606.879,102.2112,613.2672,7097.0,6743.0,M
5664,CA-2016-141957,2016-07-21,2016-07-21,Same Day,JG-15310,Jason Gross,Corporate,United States,Newark,Ohio,43055,East,OFF-AR-10000914,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,9.328,1865.0,2,0.2,139.0,8.6284,17.2568,3.7312,22.3872,1165.0,862.0,M
5665,CA-2016-141957,2016-07-21,2016-07-21,Same Day,JG-15310,Jason Gross,Corporate,United States,Newark,Ohio,43055,East,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",1.584,1108.0,7,0.7,-813.0,2.7456,19.2192,7.7616,18.8496,527.0,274.0,M
5666,CA-2016-141957,2016-07-21,2016-07-21,Same Day,JG-15310,Jason Gross,Corporate,United States,Newark,Ohio,43055,East,OFF-ST-10002276,Office Supplies,Storage,Safco Steel Mobile File Cart,66.688,6668.0,1,0.2,416.0,62.52,62.52,13.3376,80.0256,8336.0,6252.0,M
5667,CA-2016-141957,2016-07-21,2016-07-21,Same Day,JG-15310,Jason Gross,Corporate,United States,Newark,Ohio,43055,East,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",49.744,9948.0,2,0.2,870.0,45.3914,90.7828,19.8976,119.3856,6218.0,4539.0,M
5668,CA-2016-142405,2016-06-11,2016-06-15,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Seattle,Washington,98103,West,OFF-LA-10004093,Office Supplies,Labels,Avery 486,7.31,1462.0,2,0.0,687.0,3.8743,7.7486,0.0,14.62,731.0,387.0,M
5669,CA-2016-142405,2016-06-11,2016-06-15,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Seattle,Washington,98103,West,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,3.856,5398.0,14,0.2,1754.0,2.6028,36.4392,10.7968,64.7808,482.0,260.0,M
5670,CA-2016-142405,2016-06-11,2016-06-15,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Seattle,Washington,98103,West,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,129.99,38997.0,3,0.0,13258.0,85.7934,257.3802,0.0,389.97,12999.0,8579.0,M
5671,CA-2015-141012,2015-06-09,2015-06-11,Second Class,TG-21640,Trudy Glocke,Consumer,United States,Pocatello,Idaho,83201,West,FUR-FU-10003192,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,88.84,35536.0,4,0.0,9239.0,65.7416,262.9664,0.0,355.36,8884.0,6574.0,F
5672,CA-2015-141012,2015-06-09,2015-06-11,Second Class,TG-21640,Trudy Glocke,Consumer,United States,Pocatello,Idaho,83201,West,TEC-PH-10004522,Technology,Phones,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,46.792,14037.0,3,0.2,877.0,43.8675,131.6025,28.0752,168.4512,5849.0,4386.0,F
5673,CA-2017-127922,2017-10-27,2017-11-03,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Dallas,Texas,75081,Central,OFF-EN-10003068,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,7.92,1584.0,2,0.2,554.0,5.148,10.296,3.168,19.008,989.0,514.0,F
5674,CA-2017-127922,2017-10-27,2017-11-03,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Dallas,Texas,75081,Central,OFF-PA-10001204,Office Supplies,Paper,Xerox 1972,4.224,844.0,2,0.2,264.0,2.904,5.808,1.6896,10.1376,528.0,290.0,F
5675,CA-2016-146318,2016-01-22,2016-01-27,Standard Class,MC-17275,Marc Crier,Consumer,United States,Seattle,Washington,98105,West,OFF-PA-10003953,Office Supplies,Paper,Xerox 218,6.48,1296.0,2,0.0,622.0,3.3696,6.7392,0.0,12.96,648.0,336.0,M
5676,CA-2014-135993,2014-05-28,2014-06-02,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,Seattle,Washington,98115,West,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,9.568,5740.0,6,0.2,574.0,8.6112,51.6672,11.4816,68.8896,1196.0,861.0,M
5677,CA-2014-135993,2014-05-28,2014-06-02,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,Seattle,Washington,98115,West,TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,6.9,2760.0,4,0.0,220.0,6.348,25.392,0.0,27.6,690.0,634.0,M
5678,CA-2014-126802,2014-12-29,2015-01-05,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,12.992,3897.0,3,0.6,-5066.0,29.8816,89.6448,23.3856,62.3616,3247.0,2988.0,M
5679,CA-2016-143924,2016-07-28,2016-08-03,Standard Class,SC-20680,Steve Carroll,Home Office,United States,Holland,Michigan,49423,Central,OFF-FA-10000735,Office Supplies,Fasteners,Staples,2.92,2044.0,7,0.0,919.0,1.606,11.242,0.0,20.44,292.0,160.0,M
5680,CA-2016-143924,2016-07-28,2016-08-03,Standard Class,SC-20680,Steve Carroll,Home Office,United States,Holland,Michigan,49423,Central,OFF-PA-10002120,Office Supplies,Paper,Xerox 1889,54.96,10992.0,2,0.0,5386.0,28.0296,56.0592,0.0,109.92,5496.0,2802.0,M
5681,CA-2016-141551,2016-09-24,2016-09-30,Standard Class,BP-11230,Benjamin Patterson,Consumer,United States,Broken Arrow,Oklahoma,74012,Central,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,6.38,638.0,1,0.0,293.0,3.4452,3.4452,0.0,6.38,638.0,344.0,M
5682,CA-2016-141551,2016-09-24,2016-09-30,Standard Class,BP-11230,Benjamin Patterson,Consumer,United States,Broken Arrow,Oklahoma,74012,Central,OFF-PA-10001569,Office Supplies,Paper,Xerox 232,6.48,648.0,1,0.0,311.0,3.3696,3.3696,0.0,6.48,648.0,336.0,M
5683,CA-2014-164315,2014-04-02,2014-04-08,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Athens,Georgia,30605,South,OFF-PA-10004248,Office Supplies,Paper,Xerox 1990,5.28,1584.0,3,0.0,712.0,2.904,8.712,0.0,15.84,528.0,290.0,M
5684,CA-2014-164315,2014-04-02,2014-04-08,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Athens,Georgia,30605,South,TEC-PH-10001128,Technology,Phones,Motorola Droid Maxx,149.99,104993.0,7,0.0,29398.0,107.9928,755.9496,0.0,1049.93,14999.0,10799.0,M
5685,CA-2014-164315,2014-04-02,2014-04-08,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Athens,Georgia,30605,South,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,30.98,15490.0,5,0.0,4027.0,22.9252,114.626,0.0,154.9,3098.0,2292.0,M
5686,CA-2015-131072,2015-11-05,2015-11-05,Same Day,KL-16645,Ken Lonsdale,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",32.784,9835.0,3,0.2,3565.0,20.8998,62.6994,19.6704,118.0224,4098.0,2089.0,M
5687,CA-2014-131541,2014-07-28,2014-07-28,Same Day,CK-12205,Chloris Kastensmidt,Consumer,United States,Apopka,Florida,32712,South,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",2.864,1432.0,5,0.2,519.0,1.8258,9.129,2.864,17.184,357.0,182.0,F
5688,CA-2014-131541,2014-07-28,2014-07-28,Same Day,CK-12205,Chloris Kastensmidt,Consumer,United States,Apopka,Florida,32712,South,FUR-FU-10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",21.648,12988.0,6,0.2,1298.0,19.4832,116.8992,25.9776,155.8656,2706.0,1948.0,F
5689,CA-2014-131541,2014-07-28,2014-07-28,Same Day,CK-12205,Chloris Kastensmidt,Consumer,United States,Apopka,Florida,32712,South,OFF-EN-10000781,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",6.992,4894.0,7,0.2,1651.0,4.6322,32.4254,9.7888,58.7328,874.0,463.0,F
5690,CA-2015-119550,2015-12-26,2015-12-31,Standard Class,RB-19705,Roger Barcio,Home Office,United States,Houston,Texas,77070,Central,FUR-CH-10002044,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",91.686,27505.0,3,0.3,-9037.0,121.8114,365.4342,82.5174,357.5754,13097.0,12181.0,M
5691,US-2015-138093,2015-12-10,2015-12-16,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Baltimore,Maryland,21215,East,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,3.04,2736.0,9,0.0,930.0,2.0064,18.0576,0.0,27.36,304.0,200.0,F
5692,US-2015-138093,2015-12-10,2015-12-16,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Baltimore,Maryland,21215,East,OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",8.95,4475.0,5,0.0,2058.0,4.833,24.165,0.0,44.75,894.0,483.0,F
5693,US-2015-138093,2015-12-10,2015-12-16,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Baltimore,Maryland,21215,East,TEC-PH-10004667,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,134.99,13499.0,1,0.0,3644.0,98.5427,98.5427,0.0,134.99,13499.0,9854.0,F
5694,US-2015-138093,2015-12-10,2015-12-16,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Baltimore,Maryland,21215,East,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,5.28,2640.0,5,0.0,1267.0,2.7456,13.728,0.0,26.4,527.0,274.0,F
5695,US-2015-138093,2015-12-10,2015-12-16,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Baltimore,Maryland,21215,East,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,180.98,54294.0,3,0.0,14116.0,133.9252,401.7756,0.0,542.94,18098.0,13392.0,F
5696,CA-2016-126165,2016-05-05,2016-05-07,Second Class,AH-10465,Amy Hunt,Consumer,United States,San Francisco,California,94109,West,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,35.544,7108.0,2,0.2,-177.0,36.4326,72.8652,14.2176,85.3056,4442.0,3643.0,F
5697,CA-2017-126123,2017-10-14,2017-10-18,Standard Class,AG-10765,Anthony Garverick,Home Office,United States,Chicago,Illinois,60623,Central,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",3.044,2739.0,9,0.8,-4246.0,7.7622,69.8598,21.9168,49.3128,1522.0,776.0,M
5698,CA-2017-126123,2017-10-14,2017-10-18,Standard Class,AG-10765,Anthony Garverick,Home Office,United States,Chicago,Illinois,60623,Central,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,13.456,1345.0,1,0.8,-2354.0,37.004,37.004,10.7648,24.2208,6728.0,3700.0,M
5699,CA-2016-143441,2016-11-05,2016-11-05,Same Day,EB-14170,Evan Bailliet,Consumer,United States,Laredo,Texas,78041,Central,OFF-LA-10002312,Office Supplies,Labels,Avery 490,11.84,1184.0,1,0.2,444.0,7.4,7.4,2.368,14.208,1480.0,740.0,M
5700,CA-2017-148320,2017-11-03,2017-11-08,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,San Francisco,California,94109,West,OFF-PA-10003022,Office Supplies,Paper,Xerox 1992,5.98,3588.0,6,0.0,1758.0,3.0498,18.2988,0.0,35.88,598.0,304.0,M
5701,CA-2016-125661,2016-11-24,2016-11-26,First Class,CA-12055,Cathy Armstrong,Home Office,United States,Cleveland,Ohio,44105,East,OFF-EN-10001532,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,13.584,4075.0,3,0.2,1528.0,8.49,25.47,8.1504,48.9024,1698.0,849.0,F
5702,CA-2016-125661,2016-11-24,2016-11-26,First Class,CA-12055,Cathy Armstrong,Home Office,United States,Cleveland,Ohio,44105,East,TEC-AC-10004855,Technology,Accessories,V7 USB Numeric Keypad,27.992,13996.0,5,0.2,-2274.0,32.5407,162.7035,27.992,167.952,3499.0,3254.0,F
5703,US-2014-123519,2014-12-14,2014-12-21,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Marion,Ohio,43302,East,OFF-AR-10003829,Office Supplies,Art,Newell 35,2.624,262.0,1,0.2,29.0,2.3288,2.3288,0.5248,3.1488,328.0,232.0,M
5704,US-2014-123519,2014-12-14,2014-12-21,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Marion,Ohio,43302,East,FUR-TA-10002645,Furniture,Tables,Hon Rectangular Conference Tables,136.53,13653.0,1,0.4,-5233.0,188.8665,188.8665,54.612,191.142,22755.0,18886.0,M
5705,US-2014-123519,2014-12-14,2014-12-21,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Marion,Ohio,43302,East,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,263.96,26395.0,1,0.2,4289.0,221.0665,221.0665,52.792,316.752,32994.0,22106.0,M
5706,CA-2014-155593,2014-11-03,2014-11-08,Standard Class,RP-19390,Resi Pölking,Consumer,United States,Fairfield,Connecticut,6824,East,OFF-SU-10002522,Office Supplies,Supplies,Acme Kleen Earth Office Shears,3.88,1164.0,3,0.0,337.0,2.7548,8.2644,0.0,11.64,388.0,275.0,F
5707,CA-2017-136000,2017-09-22,2017-09-25,Second Class,SC-20440,Shaun Chance,Corporate,United States,New York City,New York,10009,East,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,13.392,4017.0,3,0.2,1456.0,8.5374,25.6122,8.0352,48.2112,1674.0,853.0,M
5708,US-2015-160857,2015-05-08,2015-05-15,Standard Class,NW-18400,Natalie Webber,Consumer,United States,New York City,New York,10024,East,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,26.48,7944.0,3,0.0,3018.0,16.4176,49.2528,0.0,79.44,2648.0,1641.0,F
5709,US-2015-160857,2015-05-08,2015-05-15,Standard Class,NW-18400,Natalie Webber,Consumer,United States,New York City,New York,10024,East,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,119.31,35793.0,3,0.0,715.0,116.9238,350.7714,0.0,357.93,11931.0,11692.0,F
5710,US-2015-160857,2015-05-08,2015-05-15,Standard Class,NW-18400,Natalie Webber,Consumer,United States,New York City,New York,10024,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",63.882,12776.0,2,0.1,2129.0,53.235,106.47,12.7764,140.5404,7097.0,5323.0,F
5711,US-2015-160857,2015-05-08,2015-05-15,Standard Class,NW-18400,Natalie Webber,Consumer,United States,New York City,New York,10024,East,TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier,399.992,279994.0,7,0.2,101497.0,254.9949,1784.9643,559.9888,3359.9328,49999.0,25499.0,F
5712,US-2015-160857,2015-05-08,2015-05-15,Standard Class,NW-18400,Natalie Webber,Consumer,United States,New York City,New York,10024,East,OFF-PA-10003363,Office Supplies,Paper,Xerox 204,6.48,1944.0,3,0.0,933.0,3.3696,10.1088,0.0,19.44,648.0,336.0,F
5713,CA-2017-115805,2017-07-31,2017-07-31,Same Day,KW-16435,Katrina Willman,Consumer,United States,Chicago,Illinois,60653,Central,TEC-PH-10003092,Technology,Phones,Motorola L804,36.792,3679.0,1,0.2,413.0,32.6529,32.6529,7.3584,44.1504,4599.0,3265.0,F
5714,US-2014-143707,2014-03-01,2014-03-05,Standard Class,HR-14770,Hallie Redmond,Home Office,United States,New York City,New York,10035,East,TEC-PH-10003655,Technology,Phones,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,1.98,594.0,3,0.0,160.0,1.4454,4.3362,0.0,5.94,198.0,144.0,F
